cluster_id,R_id,smart,dE,adj_fwd
1,4318_rev,[CH3:1][N:2]1[CH2:3][CH2:5][c:6]2[s:7][cH:9][cH:10][c:8]2[CH:11]([O:12][c:15]2[cH:16][cH:18][cH:19][cH:20][c:17]2[Br:21])[CH2:4]1.[H:13][F:14]>>[CH3:1][N:2]1[CH2:3][CH2:5][c:6]2[s:7][cH:9][cH:10][c:8]2[CH:11]([O:12][H:13])[CH2:4]1.[F:14][c:15]1[cH:16][cH:18][cH:19][cH:20][c:17]1[Br:21],34.05,26.92
1,29405_rev,[CH3:1][CH:2]([CH3:3])[O:13][c:12]1[cH:9][c:7]([CH:6]=[O:5])[cH:8][cH:10][cH:11]1.[I:4][H:14]>>[CH3:1][CH:2]([CH3:3])[I:4].[O:5]=[CH:6][c:7]1[cH:8][cH:10][cH:11][c:12]([O:13][H:14])[cH:9]1,-7.1,26.98
1,19209_rev,[CH3:1][O:2][c:15]1[c:13]([N+:14](=[O:16])[O-:17])[cH:11][c:9](-[c:8]2[n:6][n:5]([CH3:4])[c:7]([C:22]([F:23])([F:24])[F:25])[c:10]2[Cl:21])[c:12]([F:20])[cH:19]1.[H:3][F:18]>>[CH3:1][O:2][H:3].[CH3:4][n:5]1[n:6][c:8](-[c:9]2[cH:11][c:13]([N+:14](=[O:16])[O-:17])[c:15]([F:18])[cH:19][c:12]2[F:20])[c:10]([Cl:21])[c:7]1[C:22]([F:23])([F:24])[F:25],-16.5,27.08
1,44463,[CH3:1][CH2:2][I:3].[O:4]=[c:5]1[n:6]([H:8])[c:9]2[cH:10][cH:12][c:13]([N+:14](=[O:16])[O-:17])[cH:15][c:11]2[s:7]1>>[CH3:1][CH2:2][n:6]1[c:5](=[O:4])[s:7][c:11]2[c:9]1[cH:10][cH:12][c:13]([N+:14](=[O:16])[O-:17])[cH:15]2.[I:3][H:8],-19.02,27.09
1,49916_rev,[CH3:1][CH:2]([CH3:3])[CH2:4][O:6][c:7]1[cH:9][cH:11][cH:12][cH:13][c:10]1[Br:14].[I:5][H:8]>>[CH3:1][CH:2]([CH3:3])[CH2:4][I:5].[O:6]([c:7]1[cH:9][cH:11][cH:12][cH:13][c:10]1[Br:14])[H:8],-7.64,27.12
1,11102_rev,[CH3:1][O:8][CH:7]([CH2:6][N:5]=[N+:4]=[N-:3])[CH2:9][n:11]1[cH:12][c:14]([N+:15](=[O:17])[O-:18])[n:16][c:13]1[Cl:19].[I:2][H:10]>>[CH3:1][I:2].[N-:3]=[N+:4]=[N:5][CH2:6][CH:7]([O:8][H:10])[CH2:9][n:11]1[cH:12][c:14]([N+:15](=[O:17])[O-:18])[n:16][c:13]1[Cl:19],-7.62,27.13
1,30719_rev,[CH3:1][n:26]1[c:24]([CH2:23][n:22]2[c:15](=[O:31])[c:13]([O:12][c:11]3[cH:7][c:5]([C:4]#[N:3])[cH:6][c:8]([Cl:9])[cH:10]3)[c:14]([C:16]([F:18])([F:19])[F:20])[cH:17][cH:21]2)[n:25][nH:27][c:28]1=[O:29].[I:2][H:30]>>[CH3:1][I:2].[N:3]#[C:4][c:5]1[cH:6][c:8]([Cl:9])[cH:10][c:11]([O:12][c:13]2[c:14]([C:16]([F:18])([F:19])[F:20])[cH:17][cH:21][n:22]([CH2:23][c:24]3[n:25][nH:27][c:28](=[O:29])[n:26]3[H:30])[c:15]2=[O:31])[cH:7]1,29.42,27.14
1,2759_rev,[CH3:1][CH:2]1[CH2:3][c:5]2[c:6]([N:8]3[CH2:10][CH2:12][N:13]([CH3:27])[CH2:15][CH2:11]3)[c:9]([F:16])[c:17]([NH2:18])[c:19]3[c:7]2[n:4]1[cH:24][c:22]([C:23](=[O:25])[OH:26])[c:20]3=[O:21].[H:14][I:28]>>[CH3:1][CH:2]1[CH2:3][c:5]2[c:6]([N:8]3[CH2:10][CH2:12][N:13]([H:14])[CH2:15][CH2:11]3)[c:9]([F:16])[c:17]([NH2:18])[c:19]3[c:7]2[n:4]1[cH:24][c:22]([C:23](=[O:25])[OH:26])[c:20]3=[O:21].[CH3:27][I:28],6.11,27.18
1,34877,[CH3:1][I:2].[O:3]=[N+:4]([O-:5])[c:6]1[cH:7][c:9]([O:10][H:12])[cH:11][cH:13][c:8]1[F:14]>>[CH3:1][O:10][c:9]1[cH:7][c:6]([N+:4](=[O:3])[O-:5])[c:8]([F:14])[cH:13][cH:11]1.[I:2][H:12],-5.73,27.27
1,25084_rev,[CH3:1][N:8]([CH2:7][C:5]([O:4][CH3:3])=[O:6])[c:9]1[cH:11][cH:13][cH:14][cH:15][cH:12]1.[I:2][H:10]>>[CH3:1][I:2].[CH3:3][O:4][C:5](=[O:6])[CH2:7][N:8]([c:9]1[cH:11][cH:13][cH:14][cH:15][cH:12]1)[H:10],-9.99,27.27
1,47599,[CH3:1][I:2].[CH3:3][c:4]1[cH:5][c:7]2[c:8]([c:10]([N+:12](=[O:13])[O-:14])[cH:6]1)[O:11][CH:15]([CH2:16][O:17][H:18])[CH2:9]2>>[CH3:1][O:17][CH2:16][CH:15]1[CH2:9][c:7]2[cH:5][c:4]([CH3:3])[cH:6][c:10]([N+:12](=[O:13])[O-:14])[c:8]2[O:11]1.[I:2][H:18],-7.68,27.28
1,10635,[CH3:1][I:2].[CH3:3][CH2:4][O:5][C:6](=[O:7])[CH2:8][O:9][c:10]1[cH:11][cH:13][cH:14][c:15]2[c:12]1[N:17]([H:18])[C:19](=[O:20])[CH2:21][O:16]2>>[CH3:1][N:17]1[c:12]2[c:10]([O:9][CH2:8][C:6]([O:5][CH2:4][CH3:3])=[O:7])[cH:11][cH:13][cH:14][c:15]2[O:16][CH2:21][C:19]1=[O:20].[I:2][H:18],-25.85,27.29
1,17410,[CH3:1][I:2].[CH3:3][CH2:4][O:5][C:6](=[O:7])[c:8]1[cH:9][n:11]([H:12])[c:13]2[c:14]([CH3:16])[c:17]([CH:18]=[O:20])[s:19][c:15]2[c:10]1=[O:21]>>[CH3:1][n:11]1[cH:9][c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:10](=[O:21])[c:15]2[c:13]1[c:14]([CH3:16])[c:17]([CH:18]=[O:20])[s:19]2.[I:2][H:12],-8.51,27.3
1,6041_rev,[CH3:1][O:24][c:15]1[c:12]([C:14](=[O:16])[c:17]2[cH:18][cH:20][c:21]([F:22])[cH:23][cH:19]2)[c:11]2[cH:10][cH:8][c:7]([S:4]([CH3:3])(=[O:5])=[O:6])[cH:9][c:13]2[cH:27][cH:25]1.[I:2][H:26]>>[CH3:1][I:2].[CH3:3][S:4](=[O:5])(=[O:6])[c:7]1[cH:8][cH:10][c:11]2[c:12]([C:14](=[O:16])[c:17]3[cH:18][cH:20][c:21]([F:22])[cH:23][cH:19]3)[c:15]([O:24][H:26])[cH:25][cH:27][c:13]2[cH:9]1,-5.66,27.37
1,7542_rev,[CH3:1][CH:2]([CH3:3])[O:14][c:9]1[c:7]([CH:6]=[O:5])[cH:8][c:10]([Cl:11])[cH:12][cH:13]1.[I:4][H:15]>>[CH3:1][CH:2]([CH3:3])[I:4].[O:5]=[CH:6][c:7]1[cH:8][c:10]([Cl:11])[cH:12][cH:13][c:9]1[O:14][H:15],-4.51,27.4
1,2799_rev,[CH3:1][O:2][c:9]1[c:7]([N+:5](=[O:4])[O-:6])[cH:8][c:10]2[c:11]([NH:13][c:15]3[cH:16][cH:18][c:19]([F:20])[c:21]([Cl:22])[cH:17]3)[n:14][cH:23][n:24][c:12]2[cH:25]1.[H:3][F:26]>>[CH3:1][O:2][H:3].[O:4]=[N+:5]([O-:6])[c:7]1[cH:8][c:10]2[c:11]([NH:13][c:15]3[cH:16][cH:18][c:19]([F:20])[c:21]([Cl:22])[cH:17]3)[n:14][cH:23][n:24][c:12]2[cH:25][c:9]1[F:26],-12.99,27.48
1,26674_rev,[CH3:1][CH2:2][O:3][c:4]1[cH:5][c:7]([CH:8]([CH2:10][CH2:12][O:13][CH3:28])[N:11]2[C:15](=[O:17])[c:18]3[cH:19][cH:21][cH:22][cH:23][c:20]3[C:16]2=[O:24])[cH:9][cH:25][c:6]1[O:26][CH3:27].[H:14][I:29]>>[CH3:1][CH2:2][O:3][c:4]1[cH:5][c:7]([CH:8]([CH2:10][CH2:12][O:13][H:14])[N:11]2[C:15](=[O:17])[c:18]3[cH:19][cH:21][cH:22][cH:23][c:20]3[C:16]2=[O:24])[cH:9][cH:25][c:6]1[O:26][CH3:27].[CH3:28][I:29],-6.46,27.53
1,20299,[CH3:1][I:2].[CH3:3][c:4]1[cH:5][s:7][c:8]2[c:6]1[c:12]([N:13]([CH:14]1[CH2:16][c:18]3[cH:19][cH:21][cH:22][cH:23][c:20]3[CH2:17]1)[H:15])[n:11][cH:10][n:9]2>>[CH3:1][N:13]([c:12]1[c:6]2[c:4]([CH3:3])[cH:5][s:7][c:8]2[n:9][cH:10][n:11]1)[CH:14]1[CH2:16][c:18]2[cH:19][cH:21][cH:22][cH:23][c:20]2[CH2:17]1.[I:2][H:15],-1.58,27.55
1,12558_rev,[CH3:1][O:12][c:7]1[c:5]([CH:4]=[O:3])[cH:6][cH:8][cH:9][c:10]1[OH:11].[I:2][H:13]>>[CH3:1][I:2].[O:3]=[CH:4][c:5]1[cH:6][cH:8][cH:9][c:10]([OH:11])[c:7]1[O:12][H:13],-4.48,27.58
1,23812,[CH3:1][I:2].[O:3]([CH2:4][c:6]1[n:7][cH:9][c:10](-[c:11]2[cH:12][c:14]([O:15][CH2:17][c:18]3[cH:19][cH:21][cH:22][cH:23][n:20]3)[n:16][c:24]3[c:13]2[CH2:26][CH2:27][CH2:28][CH2:25]3)[s:8]1)[H:5]>>[CH3:1][O:3][CH2:4][c:6]1[n:7][cH:9][c:10](-[c:11]2[cH:12][c:14]([O:15][CH2:17][c:18]3[cH:19][cH:21][cH:22][cH:23][n:20]3)[n:16][c:24]3[c:13]2[CH2:26][CH2:27][CH2:28][CH2:25]3)[s:8]1.[I:2][H:5],-7.77,27.67
1,42792_rev,[CH3:1][O:11][c:10]1[cH:9][cH:7][c:6]([N+:4](=[O:3])[O-:5])[c:8]([F:14])[cH:12]1.[I:2][H:13]>>[CH3:1][I:2].[O:3]=[N+:4]([O-:5])[c:6]1[cH:7][cH:9][c:10]([O:11][H:13])[cH:12][c:8]1[F:14],-4.53,27.68
1,21595_rev,[CH3:1][n:8]1[cH:6][c:5]([CH:4]=[O:3])[c:7]2[c:10]1[cH:11][cH:12][c:13]([Br:14])[cH:15]2.[I:2][H:9]>>[CH3:1][I:2].[O:3]=[CH:4][c:5]1[cH:6][n:8]([H:9])[c:10]2[c:7]1[cH:15][c:13]([Br:14])[cH:12][cH:11]2,-15.43,27.7
1,37914,[CH3:1][CH2:2][I:3].[CH3:4][O:5][C:6](=[O:7])[c:8]1[cH:9][c:11]([O:12][H:14])[c:13]2[cH:15][cH:17][cH:18][c:19]([CH:20]3[CH2:21][CH2:22]3)[c:16]2[n:10]1>>[CH3:1][CH2:2][O:12][c:11]1[cH:9][c:8]([C:6]([O:5][CH3:4])=[O:7])[n:10][c:16]2[c:13]1[cH:15][cH:17][cH:18][c:19]2[CH:20]1[CH2:21][CH2:22]1.[I:3][H:14],-6.87,27.72
1,47595,[CH3:1][I:2].[O:3]([C:4]1([c:6]2[cH:9][cH:11][cH:12][cH:13][cH:10]2)[CH2:7][CH2:14][CH2:15][CH2:16][CH2:17][CH2:8]1)[H:5]>>[CH3:1][O:3][C:4]1([c:6]2[cH:9][cH:11][cH:12][cH:13][cH:10]2)[CH2:7][CH2:14][CH2:15][CH2:16][CH2:17][CH2:8]1.[I:2][H:5],-1.62,27.78
1,5658,[CH3:1][I:2].[CH3:3][O:4][CH2:5][CH:6]1[C:7](=[O:9])[O:10][CH:8]1[CH2:11][CH2:12][CH2:13][CH2:14][CH:15]([CH3:16])[CH2:17][CH:18]([CH3:19])[O:20][H:21]>>[CH3:1][O:20][CH:18]([CH2:17][CH:15]([CH2:14][CH2:13][CH2:12][CH2:11][CH:8]1[CH:6]([CH2:5][O:4][CH3:3])[C:7](=[O:9])[O:10]1)[CH3:16])[CH3:19].[I:2][H:21],-10.35,27.79
1,9370_rev,[CH3:1][n:13]1[c:11](-[c:6]2[c:4]([F:3])[cH:5][cH:7][c:8]([Br:9])[cH:10]2)[n:12][c:14]2[cH:15][cH:17][cH:18][cH:19][c:16]12.[I:2][H:20]>>[CH3:1][I:2].[F:3][c:4]1[cH:5][cH:7][c:8]([Br:9])[cH:10][c:6]1-[c:11]1[n:12][c:14]2[cH:15][cH:17][cH:18][cH:19][c:16]2[n:13]1[H:20],-14.36,27.79
1,22692_rev,[CH3:1][CH2:2][O:11][c:10]1[cH:9][cH:7][c:6]([C:5]#[N:4])[cH:8][c:12]1[Br:14].[I:3][H:13]>>[CH3:1][CH2:2][I:3].[N:4]#[C:5][c:6]1[cH:7][cH:9][c:10]([O:11][H:13])[c:12]([Br:14])[cH:8]1,-7.67,27.8
1,30137_rev,[CH3:1][n:8]1[n:6][c:5]([C:4]#[N:3])[c:7]2[c:10]1[cH:11][cH:12][cH:13][cH:14]2.[I:2][H:9]>>[CH3:1][I:2].[N:3]#[C:4][c:5]1[n:6][n:8]([H:9])[c:10]2[c:7]1[cH:14][cH:13][cH:12][cH:11]2,-15.92,27.81
1,3861_rev,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]1=[CH:7][c:9]2[cH:10][c:12]([O:13][CH3:24])[cH:14][c:16]([O:17][CH3:18])[c:11]2[O:19][CH:8]1[C:20]([F:21])([F:22])[F:23].[H:15][I:25]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]1=[CH:7][c:9]2[cH:10][c:12]([O:13][H:15])[cH:14][c:16]([O:17][CH3:18])[c:11]2[O:19][CH:8]1[C:20]([F:21])([F:22])[F:23].[CH3:24][I:25],69.14,27.87
1,6448,[CH3:1][I:2].[CH3:3][C:4]([CH3:5])([CH3:6])[O:7][C:8](=[O:9])[NH:10][CH2:11][CH2:12][N:13]([CH2:14][c:16]1[cH:17][cH:19][cH:20][cH:21][cH:18]1)[H:15]>>[CH3:1][N:13]([CH2:12][CH2:11][NH:10][C:8]([O:7][C:4]([CH3:3])([CH3:5])[CH3:6])=[O:9])[CH2:14][c:16]1[cH:17][cH:19][cH:20][cH:21][cH:18]1.[I:2][H:15],-13.02,27.88
1,1228,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[o:7][c:9]2[cH:10][cH:12][n:13][cH:14][c:11]2[c:8]1[O:15][H:16].[O:17]=[N+:18]([O-:19])[c:20]1[cH:21][cH:23][c:24]([F:25])[c:26]([F:27])[cH:22]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[o:7][c:9]2[cH:10][cH:12][n:13][cH:14][c:11]2[c:8]1[O:15][c:24]1[cH:23][cH:21][c:20]([N+:18](=[O:17])[O-:19])[cH:22][c:26]1[F:27].[H:16][F:25],-20.01,27.98
1,18101,[CH3:1][I:2].[CH3:3][O:4][c:5]1[cH:6][cH:8][c:9](-[c:10]2[cH:12][c:14](=[O:15])[n:16]([H:17])[c:18]([CH3:19])[n:13]2)[cH:11][c:7]1[O:20][CH3:21]>>[CH3:1][n:16]1[c:14](=[O:15])[cH:12][c:10](-[c:9]2[cH:8][cH:6][c:5]([O:4][CH3:3])[c:7]([O:20][CH3:21])[cH:11]2)[n:13][c:18]1[CH3:19].[I:2][H:17],-16.08,28.03
1,20167_rev,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]([c:9]1[cH:11][s:13][cH:14][n:12]1)[S:10](=[O:15])(=[O:16])[c:17]1[cH:18][cH:20][c:21]([O:26][c:27]2[cH:29][cH:31][c:32]([Cl:33])[cH:34][c:30]2[I:35])[c:23]([C:24]#[N:25])[cH:19]1.[F:22][H:28]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]([c:9]1[cH:11][s:13][cH:14][n:12]1)[S:10](=[O:15])(=[O:16])[c:17]1[cH:18][cH:20][c:21]([F:22])[c:23]([C:24]#[N:25])[cH:19]1.[O:26]([c:27]1[cH:29][cH:31][c:32]([Cl:33])[cH:34][c:30]1[I:35])[H:28],-5.11,28.07
1,25352_rev,[CH3:1][N:9]1[c:7]2[cH:5][c:4]([NH2:3])[c:6]([Br:12])[cH:10][c:8]2[CH2:11][CH2:13][C:14]1=[O:15].[I:2][H:16]>>[CH3:1][I:2].[NH2:3][c:4]1[cH:5][c:7]2[c:8]([cH:10][c:6]1[Br:12])[CH2:11][CH2:13][C:14](=[O:15])[N:9]2[H:16],-9.79,28.09
1,45244,[CH3:1][CH2:2][S:3](=[O:4])(=[O:5])[N:6]([CH2:7][CH2:9][O:10][c:11]1[cH:12][n:14][cH:15][c:16](-[c:17]2[cH:18][cH:20][c:21]3[c:22]([cH:19]2)[CH2:24][CH2:25][C:26](=[O:27])[N:23]3[CH3:28])[cH:13]1)[H:8].[CH3:29][I:30]>>[CH3:1][CH2:2][S:3](=[O:4])(=[O:5])[N:6]([CH2:7][CH2:9][O:10][c:11]1[cH:12][n:14][cH:15][c:16](-[c:17]2[cH:18][cH:20][c:21]3[c:22]([cH:19]2)[CH2:24][CH2:25][C:26](=[O:27])[N:23]3[CH3:28])[cH:13]1)[CH3:29].[H:8][I:30],-12.63,28.18
1,33255,[CH3:1][I:2].[O:3]=[C:4]([N:5]([c:7]1[cH:9][cH:11][c:12]([F:13])[c:14]([N+:15](=[O:16])[O-:17])[cH:10]1)[H:8])[CH:6]1[CH2:18][CH2:20][CH2:21][CH2:22][CH2:19]1>>[CH3:1][N:5]([C:4](=[O:3])[CH:6]1[CH2:18][CH2:20][CH2:21][CH2:22][CH2:19]1)[c:7]1[cH:9][cH:11][c:12]([F:13])[c:14]([N+:15](=[O:16])[O-:17])[cH:10]1.[I:2][H:8],-8.35,28.24
1,33661_rev,[CH3:1][c:2]1[cH:3][cH:5][c:6]([S:7](=[O:9])(=[O:10])[O:12][c:13]2[cH:15][cH:17][c:18]([F:19])[cH:20][c:16]2[Cl:21])[cH:8][cH:4]1.[Cl:11][H:14]>>[CH3:1][c:2]1[cH:3][cH:5][c:6]([S:7](=[O:9])(=[O:10])[Cl:11])[cH:8][cH:4]1.[O:12]([c:13]1[cH:15][cH:17][c:18]([F:19])[cH:20][c:16]1[Cl:21])[H:14],0.83,28.3
1,13926_rev,[CH3:1][O:12][c:6]1[c:4]([CH3:3])[cH:5][cH:7][c:8]([C:9]#[N:11])[cH:10]1.[I:2][H:13]>>[CH3:1][I:2].[CH3:3][c:4]1[cH:5][cH:7][c:8]([C:9]#[N:11])[cH:10][c:6]1[O:12][H:13],-6.05,28.34
1,6933_rev,[CH3:1][N:6]1[C:4]([CH3:3])([c:5]2[cH:8][cH:10][cH:11][cH:12][cH:9]2)[c:7]2[c:16]([cH:17][cH:18][cH:19][cH:20]2)[CH2:15][CH2:14]1.[I:2][H:13]>>[CH3:1][I:2].[CH3:3][C:4]1([c:5]2[cH:8][cH:10][cH:11][cH:12][cH:9]2)[N:6]([H:13])[CH2:14][CH2:15][c:16]2[c:7]1[cH:20][cH:19][cH:18][cH:17]2,-7.43,28.45
1,40697_rev,[CH3:1][O:2][c:3]1[cH:4][c:6]([CH3:7])[cH:8][cH:9][c:5]1[O:10][c:16]1[c:14]([C:13]#[N:12])[cH:15][cH:17][cH:18][cH:19]1.[H:11][F:20]>>[CH3:1][O:2][c:3]1[cH:4][c:6]([CH3:7])[cH:8][cH:9][c:5]1[O:10][H:11].[N:12]#[C:13][c:14]1[cH:15][cH:17][cH:18][cH:19][c:16]1[F:20],26.39,28.46
1,10623,[CH3:1][I:2].[CH3:3][c:4]1[n:5][cH:7][cH:8][cH:9][c:6]1[C:10](=[O:11])[N:12]([c:13]1[cH:15][cH:17][cH:18][n:19][c:16]1[Cl:20])[H:14]>>[CH3:1][N:12]([C:10]([c:6]1[c:4]([CH3:3])[n:5][cH:7][cH:8][cH:9]1)=[O:11])[c:13]1[cH:15][cH:17][cH:18][n:19][c:16]1[Cl:20].[I:2][H:14],-6.69,28.47
1,11748,[CH3:1][I:2].[CH3:3][S:4](=[O:5])(=[O:6])[N:7]([c:8]1[cH:10][cH:12][c:13]([Br:14])[cH:15][c:11]1[N+:16](=[O:17])[O-:18])[H:9]>>[CH3:1][N:7]([S:4]([CH3:3])(=[O:5])=[O:6])[c:8]1[cH:10][cH:12][c:13]([Br:14])[cH:15][c:11]1[N+:16](=[O:17])[O-:18].[I:2][H:9],-10.12,28.48
1,28246_rev,[CH3:1][n:9]1[cH:7][c:6]([CH2:5][CH2:4][OH:3])[c:8]2[c:11]1[cH:12][cH:13][cH:14][cH:15]2.[I:2][H:10]>>[CH3:1][I:2].[OH:3][CH2:4][CH2:5][c:6]1[cH:7][n:9]([H:10])[c:11]2[c:8]1[cH:15][cH:14][cH:13][cH:12]2,-12.93,28.49
1,45578_rev,[CH3:1][O:14][c:9]1[c:7]([C:4]([CH3:3])([CH3:5])[CH3:6])[cH:8][c:10]([Br:11])[cH:12][cH:13]1.[I:2][H:15]>>[CH3:1][I:2].[CH3:3][C:4]([CH3:5])([CH3:6])[c:7]1[cH:8][c:10]([Br:11])[cH:12][cH:13][c:9]1[O:14][H:15],-5.13,28.52
1,21089,[CH3:1][C:2]([CH3:3])([CH2:4][CH2:6][N:7]1[CH2:8][CH2:10][CH2:11][CH2:9]1)[NH:5][C:12](=[O:13])[O:14][CH2:15][c:16]1[cH:17][cH:19][cH:20][cH:21][cH:18]1.[CH3:22][I:23]>>[CH3:1][C:2]([CH3:3])([CH2:4][CH2:6][N+:7]1([CH3:22])[CH2:8][CH2:10][CH2:11][CH2:9]1)[NH:5][C:12](=[O:13])[O:14][CH2:15][c:16]1[cH:17][cH:19][cH:20][cH:21][cH:18]1.[I-:23],-9.14,28.54
1,16681_rev,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]([c:9]1[cH:11][cH:13][c:14]2[c:15]([cH:12]1)[O:17][CH2:18][CH2:19][CH2:20][C:16]2=[O:21])[CH3:22].[H:10][I:23]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]([c:9]1[cH:11][cH:13][c:14]2[c:15]([cH:12]1)[O:17][CH2:18][CH2:19][CH2:20][C:16]2=[O:21])[H:10].[CH3:22][I:23],-12.45,28.59
1,11655_rev,[CH3:1][CH:2]([CH3:3])[O:5][CH2:6][C:8]([F:9])([F:10])[CH2:11][O:12][CH2:13][c:14]1[cH:15][cH:17][c:18]([Br:19])[cH:20][cH:16]1.[I:4][H:7]>>[CH3:1][CH:2]([CH3:3])[I:4].[O:5]([CH2:6][C:8]([F:9])([F:10])[CH2:11][O:12][CH2:13][c:14]1[cH:15][cH:17][c:18]([Br:19])[cH:20][cH:16]1)[H:7],-6.28,28.65
1,29889_rev,[CH3:1][O:6][C:4]([CH3:3])([CH3:5])[c:7]1[cH:9][cH:11][cH:12][c:13]([Br:14])[n:10]1.[I:2][H:8]>>[CH3:1][I:2].[CH3:3][C:4]([CH3:5])([O:6][H:8])[c:7]1[cH:9][cH:11][cH:12][c:13]([Br:14])[n:10]1,-1.99,28.66
1,5419,[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH2:6][c:7]1[cH:8][cH:10][c:11]([O:12][CH3:14])[c:13]([O:15][H:16])[cH:9]1.[O:17]=[CH:18][c:19]1[cH:20][c:22]([Br:23])[cH:24][cH:25][c:21]1[F:26]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH2:6][c:7]1[cH:8][cH:10][c:11]([O:12][CH3:14])[c:13]([O:15][c:21]2[c:19]([CH:18]=[O:17])[cH:20][c:22]([Br:23])[cH:24][cH:25]2)[cH:9]1.[H:16][F:26],-3.37,28.72
1,41666,[CH3:1][I:2].[O:3]=[C:4]([N:5]([c:7]1[cH:9][cH:11][cH:12][cH:13][n:10]1)[H:8])[N:6]1[c:14]2[n:16][c:18](-[c:19]3[cH:21][cH:23][cH:24][c:25]([C:26]([F:27])([F:28])[F:29])[cH:22]3)[cH:20][cH:30][c:17]2[N:31]2[CH2:32][CH2:34][CH:15]1[CH2:33]2>>[CH3:1][N:5]([C:4](=[O:3])[N:6]1[c:14]2[n:16][c:18](-[c:19]3[cH:21][cH:23][cH:24][c:25]([C:26]([F:27])([F:28])[F:29])[cH:22]3)[cH:20][cH:30][c:17]2[N:31]2[CH2:32][CH2:34][CH:15]1[CH2:33]2)[c:7]1[cH:9][cH:11][cH:12][cH:13][n:10]1.[I:2][H:8],-3.07,28.8
1,39407_rev,[CH3:1][CH:2]([CH3:3])[O:13][c:12]1[cH:9][c:7]([CH2:6][OH:5])[cH:8][cH:10][cH:11]1.[I:4][H:14]>>[CH3:1][CH:2]([CH3:3])[I:4].[OH:5][CH2:6][c:7]1[cH:8][cH:10][cH:11][c:12]([O:13][H:14])[cH:9]1,65.74,28.84
1,394_rev,[CH3:1][O:19][c:17]1[c:16]2[c:14](=[O:15])[cH:12][c:10](-[c:9]3[cH:8][cH:6][c:5]([O:4][CH3:3])[cH:7][cH:11]3)[o:13][c:18]2[cH:25][c:23]([O:24][CH3:26])[c:20]1[I:22].[OH:2][H:21]>>[CH3:1][OH:2].[CH3:3][O:4][c:5]1[cH:6][cH:8][c:9](-[c:10]2[cH:12][c:14](=[O:15])[c:16]3[c:17]([O:19][H:21])[c:20]([I:22])[c:23]([O:24][CH3:26])[cH:25][c:18]3[o:13]2)[cH:11][cH:7]1,7.62,28.9
1,11755_rev,[CH3:1][n:8]1[cH:6][c:5]([C:4]#[N:3])[c:7](-[c:11]2[cH:12][cH:14][c:15]([N+:16](=[O:17])[O-:18])[o:13]2)[n:10]1.[I:2][H:9]>>[CH3:1][I:2].[N:3]#[C:4][c:5]1[cH:6][n:8]([H:9])[n:10][c:7]1-[c:11]1[cH:12][cH:14][c:15]([N+:16](=[O:17])[O-:18])[o:13]1,-17.86,28.91
1,24675,[CH3:1][I:2].[CH3:3][O:4][c:5]1[cH:6][cH:8][c:9]2[c:10]([cH:7]1)[CH2:12][C:13](=[O:14])[N:11]2[H:15]>>[CH3:1][N:11]1[c:9]2[cH:8][cH:6][c:5]([O:4][CH3:3])[cH:7][c:10]2[CH2:12][C:13]1=[O:14].[I:2][H:15],-17.18,28.92
1,37205_rev,[CH3:1][n:8]1[c:7]([C:5]([NH:4][CH3:3])=[O:6])[c:9]([S:17][c:18]2[cH:19][cH:21][cH:22][cH:23][cH:20]2)[c:13]2[c:11]1[cH:12][cH:14][cH:15][n:16]2.[I:2][H:10]>>[CH3:1][I:2].[CH3:3][NH:4][C:5](=[O:6])[c:7]1[n:8]([H:10])[c:11]2[cH:12][cH:14][cH:15][n:16][c:13]2[c:9]1[S:17][c:18]1[cH:19][cH:21][cH:22][cH:23][cH:20]1,-12.42,28.93
1,31670,[CH3:1][I:2].[CH3:3][NH:4][C:5](=[O:6])[c:7]1[c:8](-[c:10]2[cH:12][cH:14][c:15]([F:16])[cH:17][cH:13]2)[o:11][c:18]2[c:9]1[cH:29][c:22]([I:28])[c:20]([N:21]([S:23]([CH3:25])(=[O:26])=[O:27])[H:24])[n:19]2>>[CH3:1][N:21]([c:20]1[n:19][c:18]2[c:9]([c:7]([C:5]([NH:4][CH3:3])=[O:6])[c:8](-[c:10]3[cH:12][cH:14][c:15]([F:16])[cH:17][cH:13]3)[o:11]2)[cH:29][c:22]1[I:28])[S:23]([CH3:25])(=[O:26])=[O:27].[I:2][H:24],-15.37,28.97
